"profilename";"tablabel";"has_access";"profileid";"tabid";"permissions"
"Portfolio Purchase Acceptant";"MultiCompany";"0";"8";"119";"1"
"Portfolio Purchase Acceptant";"Notification";"1";"8";"111";"0"
"Portfolio Purchase Acceptant";"Occurrences";"0";"8";"131";"1"
"Portfolio Purchase Acceptant";"OpenStreetMap";"0";"8";"110";"1"
"Portfolio Purchase Acceptant";"OSSEmployees";"0";"8";"61";"1"
"Portfolio Purchase Acceptant";"OSSMail";"1";"8";"48";"0"
"Portfolio Purchase Acceptant";"OSSMailView";"1";"8";"54";"0"
"Portfolio Purchase Acceptant";"OSSOutsourcedServices";"0";"8";"57";"1"
"Portfolio Purchase Acceptant";"OSSPasswords";"0";"8";"60";"1"
"Portfolio Purchase Acceptant";"OSSSoldServices";"0";"8";"58";"1"
"Portfolio Purchase Acceptant";"OSSTimeControl";"0";"8";"51";"1"
"Portfolio Purchase Acceptant";"Outside Cases";"1";"8";"182";"0"
"Portfolio Purchase Acceptant";"OutsourcedProducts";"0";"8";"59";"1"
"Portfolio Purchase Acceptant";"Package Email Variants";"1";"8";"163";"0"
"Portfolio Purchase Acceptant";"Partial Settlements";"1";"8";"192";"0"
"Portfolio Purchase Acceptant";"Partners";"0";"8";"92";"1"
"Portfolio Purchase Acceptant";"Partners Portal Activity";"1";"8";"197";"0"
"Portfolio Purchase Acceptant";"Password";"0";"8";"50";"1"
"Portfolio Purchase Acceptant";"Payments";"1";"8";"147";"0"
"Portfolio Purchase Acceptant";"PaymentsIn";"0";"8";"79";"1"
"Portfolio Purchase Acceptant";"PaymentsOut";"0";"8";"80";"1"
"Portfolio Purchase Acceptant";"PermissionInspector";"0";"8";"120";"1"
"Portfolio Purchase Acceptant";"Placeholders";"0";"8";"165";"1"
"Portfolio Purchase Acceptant";"Portfolio Purchases";"1";"8";"154";"0"
"Portfolio Purchase Acceptant";"Portfolios";"1";"8";"138";"0"
"Portfolio Purchase Acceptant";"PriceBooks";"0";"8";"19";"1"
"Portfolio Purchase Acceptant";"ProductCategory";"0";"8";"132";"1"
"Portfolio Purchase Acceptant";"Products";"0";"8";"14";"1"
"Portfolio Purchase Acceptant";"Program Algorithms";"1";"8";"193";"0"
"Portfolio Purchase Acceptant";"Programs";"1";"8";"144";"0"
"Portfolio Purchase Acceptant";"Project";"0";"8";"43";"1"
"Portfolio Purchase Acceptant";"ProjectMilestone";"0";"8";"41";"1"
"Portfolio Purchase Acceptant";"ProjectTask";"0";"8";"42";"1"
"Portfolio Purchase Acceptant";"Provider Contacts";"1";"8";"136";"0"
"Portfolio Purchase Acceptant";"Provider Eligibility";"1";"8";"141";"0"
"Portfolio Purchase Acceptant";"Provider Eligibility Conf";"1";"8";"140";"0"
"Portfolio Purchase Acceptant";"Provider Licenses";"1";"8";"150";"0"
"Portfolio Purchase Acceptant";"Provider References";"1";"8";"137";"0"
"Portfolio Purchase Acceptant";"Providers";"1";"8";"135";"0"
"Portfolio Purchase Acceptant";"Providers Litigation Assi";"0";"8";"196";"1"
"Portfolio Purchase Acceptant";"Queue";"0";"8";"134";"1"
"Portfolio Purchase Acceptant";"RecycleBin";"0";"8";"126";"1"
"Portfolio Purchase Acceptant";"Reservations";"0";"8";"84";"1"
"Portfolio Purchase Acceptant";"Rss";"0";"8";"24";"1"
"Portfolio Purchase Acceptant";"SCalculations";"0";"8";"88";"1"
"Portfolio Purchase Acceptant";"Service Contracts";"0";"8";"34";"1"
"Portfolio Purchase Acceptant";"Services";"0";"8";"35";"1"
"Portfolio Purchase Acceptant";"Similar Cases";"1";"8";"176";"0"
"Portfolio Purchase Acceptant";"Similar Claims";"1";"8";"169";"0"
"Portfolio Purchase Acceptant";"Similar Texas Cases";"1";"8";"199";"0"
"Portfolio Purchase Acceptant";"SMSNotifier";"0";"8";"45";"1"
"Portfolio Purchase Acceptant";"SQuoteEnquiries";"0";"8";"85";"1"
"Portfolio Purchase Acceptant";"SQuotes";"0";"8";"89";"1"
"Portfolio Purchase Acceptant";"SRecurringOrders";"0";"8";"91";"1"
"Portfolio Purchase Acceptant";"SRequirementsCards";"0";"8";"87";"1"
"Portfolio Purchase Acceptant";"SSalesProcesses";"0";"8";"86";"1"
"Portfolio Purchase Acceptant";"SSingleOrders";"0";"8";"90";"1"
"Portfolio Purchase Acceptant";"SVendorEnquiries";"0";"8";"117";"1"
"Portfolio Purchase Acceptant";"System Parameters";"0";"8";"171";"1"
"Portfolio Purchase Acceptant";"Tasks";"1";"8";"179";"0"
"Portfolio Purchase Acceptant";"test adv";"0";"8";"151";"1"
"Portfolio Purchase Acceptant";"Texas Cases";"0";"8";"200";"1"
"Portfolio Purchase Acceptant";"User Groups";"1";"8";"181";"0"
"Portfolio Purchase Acceptant";"Users";"0";"8";"29";"1"
"Portfolio Purchase Acceptant";"Vendors";"0";"8";"18";"1"
"Portfolio Purchase Approver";"Accounts";"1";"13";"6";"0"
"Portfolio Purchase Approver";"ActivityRegister";"1";"13";"122";"0"
"Portfolio Purchase Approver";"Adjusters";"1";"13";"175";"0"
"Portfolio Purchase Approver";"Announcements";"1";"13";"83";"0"
"Portfolio Purchase Approver";"Api Address";"1";"13";"73";"0"
"Portfolio Purchase Approver";"Approvals";"1";"13";"127";"0"
"Portfolio Purchase Approver";"ApprovalsRegister";"1";"13";"128";"0"
"Portfolio Purchase Approver";"Assets";"1";"13";"37";"0"
"Portfolio Purchase Approver";"Attorneys";"1";"13";"149";"0"
"Portfolio Purchase Approver";"AuditRegister";"1";"13";"125";"0"
"Portfolio Purchase Approver";"BankAccounts";"1";"13";"133";"0"
"Portfolio Purchase Approver";"Batch Errors";"1";"13";"155";"0"
"Portfolio Purchase Approver";"Batch Tasks";"1";"13";"166";"0"
"Portfolio Purchase Approver";"Calendar";"1";"13";"9";"0"
"Portfolio Purchase Approver";"CallHistory";"1";"13";"74";"0"
"Portfolio Purchase Approver";"Campaigns";"1";"13";"26";"0"
"Portfolio Purchase Approver";"Case Handlers";"1";"13";"164";"0"
"Portfolio Purchase Approver";"Cases";"1";"13";"159";"0"
"Portfolio Purchase Approver";"CFixedAssets";"1";"13";"113";"0"
"Portfolio Purchase Approver";"CInternalTickets";"1";"13";"114";"0"
"Portfolio Purchase Approver";"Claim Collections";"1";"13";"172";"0"
"Portfolio Purchase Approver";"Claimed Invoices";"1";"13";"152";"0"
"Portfolio Purchase Approver";"Claims";"1";"13";"139";"0"
"Portfolio Purchase Approver";"Claims Documents Upload";"1";"13";"201";"0"
"Portfolio Purchase Approver";"CMileageLogbook";"1";"13";"116";"0"
"Portfolio Purchase Approver";"Collections";"1";"13";"170";"0"
"Portfolio Purchase Approver";"Comments";"1";"13";"40";"0"
"Portfolio Purchase Approver";"Competition";"1";"13";"93";"0"
"Portfolio Purchase Approver";"Contacts";"1";"13";"4";"0"
"Portfolio Purchase Approver";"Contacts";"1";"13";"177";"0"
"Portfolio Purchase Approver";"Counties";"1";"13";"173";"0"
"Portfolio Purchase Approver";"Courts";"1";"13";"145";"0"
"Portfolio Purchase Approver";"Dashboards";"1";"13";"1";"0"
"Portfolio Purchase Approver";"DataSetRegister";"1";"13";"121";"0"
"Portfolio Purchase Approver";"Document Package Sources";"1";"13";"162";"0"
"Portfolio Purchase Approver";"Document Packages";"1";"13";"158";"0"
"Portfolio Purchase Approver";"Document Templates";"1";"13";"157";"0"
"Portfolio Purchase Approver";"Document Types";"1";"13";"161";"0"
"Portfolio Purchase Approver";"Documents";"1";"13";"8";"0"
"Portfolio Purchase Approver";"DotsPBIReports";"1";"13";"184";"0"
"Portfolio Purchase Approver";"Dropbox Destinations";"1";"13";"185";"0"
"Portfolio Purchase Approver";"EmailTemplates";"1";"13";"112";"0"
"Portfolio Purchase Approver";"Faq";"1";"13";"15";"0"
"Portfolio Purchase Approver";"FBookkeeping";"1";"13";"94";"0"
"Portfolio Purchase Approver";"FCorectingInvoice";"1";"13";"107";"0"
"Portfolio Purchase Approver";"FInvoice";"1";"13";"95";"0"
"Portfolio Purchase Approver";"FInvoiceCost";"1";"13";"115";"0"
"Portfolio Purchase Approver";"FInvoiceProforma";"1";"13";"99";"0"
"Portfolio Purchase Approver";"Help Info";"1";"13";"194";"0"
"Portfolio Purchase Approver";"HelpDesk";"1";"13";"13";"0"
"Portfolio Purchase Approver";"HO Claimed Invoices";"1";"13";"187";"0"
"Portfolio Purchase Approver";"HolidaysEntitlement";"1";"13";"78";"0"
"Portfolio Purchase Approver";"Ideas";"1";"13";"75";"0"
"Portfolio Purchase Approver";"IGDN";"1";"13";"100";"0"
"Portfolio Purchase Approver";"IGDNC";"1";"13";"109";"0"
"Portfolio Purchase Approver";"IGIN";"1";"13";"102";"0"
"Portfolio Purchase Approver";"IGRN";"1";"13";"98";"0"
"Portfolio Purchase Approver";"IGRNC";"1";"13";"108";"0"
"Portfolio Purchase Approver";"IIDN";"1";"13";"101";"0"
"Portfolio Purchase Approver";"IncidentRegister";"1";"13";"124";"0"
"Portfolio Purchase Approver";"Insurance Companies";"1";"13";"168";"0"
"Portfolio Purchase Approver";"Insurance Company Aliases";"1";"13";"180";"0"
"Portfolio Purchase Approver";"Insureds";"1";"13";"167";"0"
"Portfolio Purchase Approver";"Investors";"1";"13";"146";"0"
"Portfolio Purchase Approver";"IPreOrder";"1";"13";"103";"0"
"Portfolio Purchase Approver";"ISTDN";"1";"13";"104";"0"
"Portfolio Purchase Approver";"ISTN";"1";"13";"105";"0"
"Portfolio Purchase Approver";"IStorages";"1";"13";"97";"0"
"Portfolio Purchase Approver";"ISTRN";"1";"13";"106";"0"
"Portfolio Purchase Approver";"Judges";"1";"13";"174";"0"
"Portfolio Purchase Approver";"KnowledgeBase";"1";"13";"96";"0"
"Portfolio Purchase Approver";"Law Firm Aliases";"1";"13";"189";"0"
"Portfolio Purchase Approver";"Law Firms";"1";"13";"188";"0"
"Portfolio Purchase Approver";"Leads";"1";"13";"7";"0"
"Portfolio Purchase Approver";"Leads";"1";"13";"178";"0"
"Portfolio Purchase Approver";"LettersIn";"1";"13";"81";"0"
"Portfolio Purchase Approver";"LettersOut";"1";"13";"82";"0"
"Portfolio Purchase Approver";"Litigation Contacts";"1";"13";"191";"0"
"Portfolio Purchase Approver";"Litigation Costs";"1";"13";"186";"0"
"Portfolio Purchase Approver";"LocationRegister";"1";"13";"123";"0"
"Portfolio Purchase Approver";"Locations";"1";"13";"130";"0"
"Portfolio Purchase Approver";"MailIntegration";"1";"13";"129";"0"
"Portfolio Purchase Approver";"Mortgage Companies";"1";"13";"190";"0"
"Portfolio Purchase Approver";"MultiCompany";"1";"13";"119";"0"
"Portfolio Purchase Approver";"Notification";"1";"13";"111";"0"
"Portfolio Purchase Approver";"Occurrences";"1";"13";"131";"0"
"Portfolio Purchase Approver";"OpenStreetMap";"1";"13";"110";"0"
"Portfolio Purchase Approver";"OSSEmployees";"1";"13";"61";"0"
"Portfolio Purchase Approver";"OSSMail";"1";"13";"48";"0"
"Portfolio Purchase Approver";"OSSMailView";"1";"13";"54";"0"
"Portfolio Purchase Approver";"OSSOutsourcedServices";"1";"13";"57";"0"
"Portfolio Purchase Approver";"OSSPasswords";"1";"13";"60";"0"
"Portfolio Purchase Approver";"OSSSoldServices";"1";"13";"58";"0"
"Portfolio Purchase Approver";"OSSTimeControl";"1";"13";"51";"0"
"Portfolio Purchase Approver";"Outside Cases";"1";"13";"182";"0"
"Portfolio Purchase Approver";"OutsourcedProducts";"1";"13";"59";"0"
"Portfolio Purchase Approver";"Package Email Variants";"1";"13";"163";"0"
"Portfolio Purchase Approver";"Partial Settlements";"1";"13";"192";"0"
"Portfolio Purchase Approver";"Partners";"1";"13";"92";"0"
"Portfolio Purchase Approver";"Partners Portal Activity";"1";"13";"197";"0"
"Portfolio Purchase Approver";"Password";"1";"13";"50";"0"
"Portfolio Purchase Approver";"Payments";"1";"13";"147";"0"
"Portfolio Purchase Approver";"PaymentsIn";"1";"13";"79";"0"
"Portfolio Purchase Approver";"PaymentsOut";"1";"13";"80";"0"
"Portfolio Purchase Approver";"PermissionInspector";"1";"13";"120";"0"
"Portfolio Purchase Approver";"Placeholders";"1";"13";"165";"0"
"Portfolio Purchase Approver";"Portfolio Purchases";"1";"13";"154";"0"
"Portfolio Purchase Approver";"Portfolios";"1";"13";"138";"0"
"Portfolio Purchase Approver";"PriceBooks";"1";"13";"19";"0"
"Portfolio Purchase Approver";"ProductCategory";"1";"13";"132";"0"
"Portfolio Purchase Approver";"Products";"1";"13";"14";"0"
"Portfolio Purchase Approver";"Program Algorithms";"1";"13";"193";"0"
"Portfolio Purchase Approver";"Programs";"1";"13";"144";"0"
"Portfolio Purchase Approver";"Project";"1";"13";"43";"0"
"Portfolio Purchase Approver";"ProjectMilestone";"1";"13";"41";"0"
"Portfolio Purchase Approver";"ProjectTask";"1";"13";"42";"0"
"Portfolio Purchase Approver";"Provider Contacts";"1";"13";"136";"0"
"Portfolio Purchase Approver";"Provider Eligibility";"1";"13";"141";"0"
"Portfolio Purchase Approver";"Provider Eligibility Conf";"1";"13";"140";"0"
"Portfolio Purchase Approver";"Provider Licenses";"1";"13";"150";"0"
"Portfolio Purchase Approver";"Provider References";"1";"13";"137";"0"
"Portfolio Purchase Approver";"Providers";"1";"13";"135";"0"
"Portfolio Purchase Approver";"Providers Litigation Assi";"0";"13";"196";"1"
"Portfolio Purchase Approver";"Queue";"1";"13";"134";"0"
"Portfolio Purchase Approver";"RecycleBin";"1";"13";"126";"0"
"Portfolio Purchase Approver";"Reservations";"1";"13";"84";"0"
"Portfolio Purchase Approver";"Rss";"1";"13";"24";"0"
"Portfolio Purchase Approver";"SCalculations";"1";"13";"88";"0"
"Portfolio Purchase Approver";"Service Contracts";"1";"13";"34";"0"
"Portfolio Purchase Approver";"Services";"1";"13";"35";"0"
"Portfolio Purchase Approver";"Similar Cases";"1";"13";"176";"0"
"Portfolio Purchase Approver";"Similar Claims";"1";"13";"169";"0"
"Portfolio Purchase Approver";"Similar Texas Cases";"1";"13";"199";"0"
"Portfolio Purchase Approver";"SMSNotifier";"1";"13";"45";"0"
"Portfolio Purchase Approver";"SQuoteEnquiries";"1";"13";"85";"0"
"Portfolio Purchase Approver";"SQuotes";"1";"13";"89";"0"
"Portfolio Purchase Approver";"SRecurringOrders";"1";"13";"91";"0"
"Portfolio Purchase Approver";"SRequirementsCards";"1";"13";"87";"0"
"Portfolio Purchase Approver";"SSalesProcesses";"1";"13";"86";"0"
"Portfolio Purchase Approver";"SSingleOrders";"1";"13";"90";"0"
"Portfolio Purchase Approver";"SVendorEnquiries";"1";"13";"117";"0"
"Portfolio Purchase Approver";"System Parameters";"1";"13";"171";"0"
"Portfolio Purchase Approver";"Tasks";"1";"13";"179";"0"
"Portfolio Purchase Approver";"test adv";"1";"13";"151";"0"
"Portfolio Purchase Approver";"Texas Cases";"0";"13";"200";"1"
"Portfolio Purchase Approver";"User Groups";"1";"13";"181";"0"
"Portfolio Purchase Approver";"Users";"1";"13";"29";"0"
"Portfolio Purchase Approver";"Vendors";"1";"13";"18";"0"
"Pre-Suit";"Adjusters";"1";"20";"175";"0"
"Pre-Suit";"Api Address";"0";"20";"73";"1"
"Pre-Suit";"Attorneys";"1";"20";"149";"0"
"Pre-Suit";"Batch Errors";"0";"20";"155";"1"
"Pre-Suit";"Batch Tasks";"0";"20";"166";"1"
"Pre-Suit";"Calendar";"1";"20";"9";"0"
"Pre-Suit";"Case Handlers";"0";"20";"164";"1"
"Pre-Suit";"Cases";"1";"20";"159";"0"
"Pre-Suit";"Claim Collections";"0";"20";"172";"1"
"Pre-Suit";"Claimed Invoices";"0";"20";"152";"1"
"Pre-Suit";"Claims";"1";"20";"139";"0"
"Pre-Suit";"Claims Documents Upload";"1";"20";"201";"0"
"Pre-Suit";"Collections";"1";"20";"170";"0"
"Pre-Suit";"Comments";"1";"20";"40";"0"
"Pre-Suit";"Contacts";"0";"20";"177";"1"
"Pre-Suit";"Counties";"1";"20";"173";"0"
"Pre-Suit";"Courts";"1";"20";"145";"0"
"Pre-Suit";"Dashboards";"0";"20";"1";"1"
"Pre-Suit";"Document Package Sources";"0";"20";"162";"1"
"Pre-Suit";"Document Packages";"0";"20";"158";"1"
"Pre-Suit";"Document Templates";"0";"20";"157";"1"
"Pre-Suit";"Document Types";"1";"20";"161";"0"
"Pre-Suit";"Documents";"1";"20";"8";"0"
"Pre-Suit";"DotsPBIReports";"0";"20";"184";"1"
"Pre-Suit";"Dropbox Destinations";"0";"20";"185";"1"
"Pre-Suit";"EmailTemplates";"0";"20";"112";"1"
"Pre-Suit";"Help Info";"0";"20";"194";"1"
"Pre-Suit";"HO Claimed Invoices";"1";"20";"187";"0"
"Pre-Suit";"Insurance Companies";"1";"20";"168";"0"
"Pre-Suit";"Insurance Company Aliases";"0";"20";"180";"1"
"Pre-Suit";"Insureds";"1";"20";"167";"0"
"Pre-Suit";"Investors";"0";"20";"146";"1"
"Pre-Suit";"Judges";"1";"20";"174";"0"
"Pre-Suit";"Law Firm Aliases";"0";"20";"189";"1"
"Pre-Suit";"Law Firms";"1";"20";"188";"0"
"Pre-Suit";"Leads";"0";"20";"178";"1"
"Pre-Suit";"Litigation Contacts";"1";"20";"191";"0"
"Pre-Suit";"Litigation Costs";"0";"20";"186";"1"
"Pre-Suit";"Mortgage Companies";"1";"20";"190";"0"
"Pre-Suit";"Notification";"0";"20";"111";"1"
"Pre-Suit";"OpenStreetMap";"0";"20";"110";"1"
"Pre-Suit";"OSSMail";"0";"20";"48";"1"
"Pre-Suit";"OSSMailView";"1";"20";"54";"0"
"Pre-Suit";"OSSTimeControl";"0";"20";"51";"1"
"Pre-Suit";"Outside Cases";"0";"20";"182";"1"
"Pre-Suit";"Package Email Variants";"0";"20";"163";"1"
"Pre-Suit";"Partial Settlements";"1";"20";"192";"0"
"Pre-Suit";"Partners Portal Activity";"0";"20";"197";"1"
"Pre-Suit";"Password";"0";"20";"50";"1"
"Pre-Suit";"Payments";"0";"20";"147";"1"
"Pre-Suit";"PermissionInspector";"0";"20";"120";"1"
"Pre-Suit";"Placeholders";"0";"20";"165";"1"
"Pre-Suit";"Portfolio Purchases";"0";"20";"154";"1"
"Pre-Suit";"Portfolios";"1";"20";"138";"0"
"Pre-Suit";"Program Algorithms";"0";"20";"193";"1"
"Pre-Suit";"Programs";"0";"20";"144";"1"
"Pre-Suit";"Provider Contacts";"0";"20";"136";"1"
"Pre-Suit";"Provider Eligibility";"0";"20";"141";"1"
"Pre-Suit";"Provider Eligibility Conf";"0";"20";"140";"1"
"Pre-Suit";"Provider Licenses";"0";"20";"150";"1"
"Pre-Suit";"Provider References";"0";"20";"137";"1"
"Pre-Suit";"Providers";"1";"20";"135";"0"
"Pre-Suit";"Providers Litigation Assi";"0";"20";"196";"1"
"Pre-Suit";"RecycleBin";"0";"20";"126";"1"
"Pre-Suit";"Rss";"0";"20";"24";"1"
"Pre-Suit";"Similar Cases";"1";"20";"176";"0"
"Pre-Suit";"Similar Claims";"0";"20";"169";"1"
"Pre-Suit";"Similar Texas Cases";"1";"20";"199";"0"
"Pre-Suit";"System Parameters";"0";"20";"171";"1"
"Pre-Suit";"Tasks";"0";"20";"179";"1"
"Pre-Suit";"test adv";"0";"20";"151";"1"
"Pre-Suit";"Texas Cases";"0";"20";"200";"1"
"Pre-Suit";"User Groups";"0";"20";"181";"1"
"Pre-Suit";"Users";"0";"20";"29";"1"
"Provider's Litigation Assistance";"Adjusters";"1";"19";"175";"0"
"Provider's Litigation Assistance";"Api Address";"0";"19";"73";"1"
"Provider's Litigation Assistance";"Attorneys";"1";"19";"149";"0"
"Provider's Litigation Assistance";"Batch Errors";"0";"19";"155";"1"
"Provider's Litigation Assistance";"Batch Tasks";"0";"19";"166";"1"
"Provider's Litigation Assistance";"Calendar";"0";"19";"9";"1"
"Provider's Litigation Assistance";"Case Handlers";"0";"19";"164";"1"
"Provider's Litigation Assistance";"Cases";"1";"19";"159";"0"
"Provider's Litigation Assistance";"Claim Collections";"0";"19";"172";"1"
"Provider's Litigation Assistance";"Claimed Invoices";"0";"19";"152";"1"
"Provider's Litigation Assistance";"Claims";"0";"19";"139";"1"
"Provider's Litigation Assistance";"Claims Documents Upload";"0";"19";"201";"1"
"Provider's Litigation Assistance";"Collections";"0";"19";"170";"1"
"Provider's Litigation Assistance";"Comments";"1";"19";"40";"0"
"Provider's Litigation Assistance";"Contacts";"0";"19";"177";"1"
"Provider's Litigation Assistance";"Counties";"1";"19";"173";"0"
"Provider's Litigation Assistance";"Courts";"1";"19";"145";"0"
"Provider's Litigation Assistance";"Dashboards";"0";"19";"1";"1"
"Provider's Litigation Assistance";"Document Package Sources";"0";"19";"162";"1"
"Provider's Litigation Assistance";"Document Packages";"0";"19";"158";"1"
"Provider's Litigation Assistance";"Document Templates";"0";"19";"157";"1"
"Provider's Litigation Assistance";"Document Types";"0";"19";"161";"1"
"Provider's Litigation Assistance";"Documents";"1";"19";"8";"0"
"Provider's Litigation Assistance";"DotsPBIReports";"0";"19";"184";"1"
"Provider's Litigation Assistance";"Dropbox Destinations";"0";"19";"185";"1"
"Provider's Litigation Assistance";"EmailTemplates";"0";"19";"112";"1"
"Provider's Litigation Assistance";"Help Info";"0";"19";"194";"1"
"Provider's Litigation Assistance";"HO Claimed Invoices";"0";"19";"187";"1"
"Provider's Litigation Assistance";"Insurance Companies";"1";"19";"168";"0"
"Provider's Litigation Assistance";"Insurance Company Aliases";"0";"19";"180";"1"
"Provider's Litigation Assistance";"Insureds";"1";"19";"167";"0"
"Provider's Litigation Assistance";"Investors";"0";"19";"146";"1"
"Provider's Litigation Assistance";"Judges";"1";"19";"174";"0"
"Provider's Litigation Assistance";"Law Firm Aliases";"0";"19";"189";"1"
"Provider's Litigation Assistance";"Law Firms";"1";"19";"188";"0"
"Provider's Litigation Assistance";"Leads";"0";"19";"178";"1"
"Provider's Litigation Assistance";"Litigation Contacts";"0";"19";"191";"1"
"Provider's Litigation Assistance";"Litigation Costs";"0";"19";"186";"1"
"Provider's Litigation Assistance";"Mortgage Companies";"1";"19";"190";"0"
"Provider's Litigation Assistance";"Notification";"0";"19";"111";"1"
"Provider's Litigation Assistance";"OpenStreetMap";"0";"19";"110";"1"
"Provider's Litigation Assistance";"OSSMail";"0";"19";"48";"1"
"Provider's Litigation Assistance";"OSSMailView";"1";"19";"54";"0"
"Provider's Litigation Assistance";"OSSTimeControl";"0";"19";"51";"1"
"Provider's Litigation Assistance";"Outside Cases";"0";"19";"182";"1"
"Provider's Litigation Assistance";"Package Email Variants";"0";"19";"163";"1"
"Provider's Litigation Assistance";"Partial Settlements";"0";"19";"192";"1"
"Provider's Litigation Assistance";"Partners Portal Activity";"0";"19";"197";"1"
"Provider's Litigation Assistance";"Password";"0";"19";"50";"1"
"Provider's Litigation Assistance";"Payments";"0";"19";"147";"1"
"Provider's Litigation Assistance";"PermissionInspector";"0";"19";"120";"1"
"Provider's Litigation Assistance";"Placeholders";"0";"19";"165";"1"
"Provider's Litigation Assistance";"Portfolio Purchases";"0";"19";"154";"1"
"Provider's Litigation Assistance";"Portfolios";"0";"19";"138";"1"
"Provider's Litigation Assistance";"Program Algorithms";"0";"19";"193";"1"
"Provider's Litigation Assistance";"Programs";"0";"19";"144";"1"
"Provider's Litigation Assistance";"Provider Contacts";"0";"19";"136";"1"
"Provider's Litigation Assistance";"Provider Eligibility";"0";"19";"141";"1"
"Provider's Litigation Assistance";"Provider Eligibility Conf";"0";"19";"140";"1"
"Provider's Litigation Assistance";"Provider Licenses";"0";"19";"150";"1"
"Provider's Litigation Assistance";"Provider References";"0";"19";"137";"1"
"Provider's Litigation Assistance";"Providers";"0";"19";"135";"1"
"Provider's Litigation Assistance";"Providers Litigation Assi";"0";"19";"196";"1"
"Provider's Litigation Assistance";"RecycleBin";"0";"19";"126";"1"
"Provider's Litigation Assistance";"Rss";"0";"19";"24";"1"
"Provider's Litigation Assistance";"Similar Cases";"0";"19";"176";"1"
"Provider's Litigation Assistance";"Similar Claims";"0";"19";"169";"1"
"Provider's Litigation Assistance";"Similar Texas Cases";"0";"19";"199";"1"
"Provider's Litigation Assistance";"System Parameters";"0";"19";"171";"1"
"Provider's Litigation Assistance";"Tasks";"0";"19";"179";"1"
"Provider's Litigation Assistance";"test adv";"0";"19";"151";"1"
"Provider's Litigation Assistance";"Texas Cases";"0";"19";"200";"1"
"Provider's Litigation Assistance";"User Groups";"0";"19";"181";"1"
"Provider's Litigation Assistance";"Users";"0";"19";"29";"1"
"Sandbox";"Adjusters";"1";"21";"175";"0"
"Sandbox";"Api Address";"0";"21";"73";"1"
"Sandbox";"Attorneys";"1";"21";"149";"0"
"Sandbox";"Batch Errors";"1";"21";"155";"0"
"Sandbox";"Batch Tasks";"1";"21";"166";"0"
"Sandbox";"Calendar";"1";"21";"9";"0"
"Sandbox";"Case Handlers";"1";"21";"164";"0"
"Sandbox";"Cases";"1";"21";"159";"0"
"Sandbox";"Claim Collections";"0";"21";"172";"1"
"Sandbox";"Claimed Invoices";"0";"21";"152";"1"
"Sandbox";"Claims";"1";"21";"139";"0"
"Sandbox";"Claims Documents Upload";"1";"21";"201";"0"
"Sandbox";"Collections";"1";"21";"170";"0"
"Sandbox";"Comments";"1";"21";"40";"0"
"Sandbox";"Contacts";"1";"21";"177";"0"
"Sandbox";"Counties";"1";"21";"173";"0"
"Sandbox";"Courts";"1";"21";"145";"0"
"Sandbox";"Dashboards";"1";"21";"1";"0"
"Sandbox";"Document Package Sources";"1";"21";"162";"0"
"Sandbox";"Document Packages";"1";"21";"158";"0"
"Sandbox";"Document Templates";"1";"21";"157";"0"
"Sandbox";"Document Types";"1";"21";"161";"0"
"Sandbox";"Documents";"1";"21";"8";"0"
"Sandbox";"DotsPBIReports";"1";"21";"184";"0"
"Sandbox";"Dropbox Destinations";"1";"21";"185";"0"
"Sandbox";"EmailTemplates";"0";"21";"112";"1"
"Sandbox";"Help Info";"1";"21";"194";"0"
"Sandbox";"HO Claimed Invoices";"1";"21";"187";"0"
"Sandbox";"Insurance Companies";"1";"21";"168";"0"
"Sandbox";"Insurance Company Aliases";"1";"21";"180";"0"
"Sandbox";"Insureds";"1";"21";"167";"0"
"Sandbox";"Investors";"0";"21";"146";"1"
"Sandbox";"Judges";"1";"21";"174";"0"
"Sandbox";"Law Firm Aliases";"1";"21";"189";"0"
"Sandbox";"Law Firms";"1";"21";"188";"0"
"Sandbox";"Leads";"1";"21";"178";"0"
"Sandbox";"Litigation Contacts";"1";"21";"191";"0"
"Sandbox";"Litigation Costs";"1";"21";"186";"0"
"Sandbox";"Mortgage Companies";"1";"21";"190";"0"
"Sandbox";"Notification";"1";"21";"111";"0"
"Sandbox";"OpenStreetMap";"0";"21";"110";"1"
"Sandbox";"OSSMail";"1";"21";"48";"0"
"Sandbox";"OSSMailView";"1";"21";"54";"0"
"Sandbox";"OSSTimeControl";"0";"21";"51";"1"
"Sandbox";"Outside Cases";"1";"21";"182";"0"
"Sandbox";"Package Email Variants";"1";"21";"163";"0"
"Sandbox";"Partial Settlements";"1";"21";"192";"0"
"Sandbox";"Partners Portal Activity";"1";"21";"197";"0"
"Sandbox";"Password";"0";"21";"50";"1"
"Sandbox";"Payments";"0";"21";"147";"1"
"Sandbox";"PermissionInspector";"0";"21";"120";"1"
"Sandbox";"Placeholders";"0";"21";"165";"1"
"Sandbox";"Portfolio Purchases";"0";"21";"154";"1"
"Sandbox";"Portfolios";"1";"21";"138";"0"
"Sandbox";"Program Algorithms";"1";"21";"193";"0"
"Sandbox";"Programs";"0";"21";"144";"1"
"Sandbox";"Provider Contacts";"1";"21";"136";"0"
"Sandbox";"Provider Eligibility";"1";"21";"141";"0"
"Sandbox";"Provider Eligibility Conf";"1";"21";"140";"0"
