"module_name";"columnname";"fieldlabel";"blocklabel";"fieldtype";"tabid";"fieldid";"columnname";"tablename";"generatedtype";"uitype";"fieldname";"fieldlabel";"readonly";"presence";"defaultvalue";"maximumlength";"sequence";"block";"displaytype";"typeofdata";"quickcreate";"quickcreatesequence";"info_type";"masseditable";"helpinfo";"summaryfield";"fieldparams";"header_field";"maxlengthtext";"maxwidthcolumn";"visible";"tabindex";"color"
"ActivityRegister";"activity_type";"FL_ACTIVITY_TYPE";"LBL_BASIC_INFORMATION";"categoryMultipicklist(309)";"122";"2709";"activity_type";"u_yf_activityregister";"1";"309";"activity_type";"FL_ACTIVITY_TYPE";"0";"2";"";"65535";"0";"415";"1";"V~O";"1";"0";"BAS";"1";"";"1";"27";"0";"0";"0";"0";"0";""
"ActivityRegister";"attention";"FL_COMMENTS";"LBL_COMMENTS";"text(300)";"122";"2708";"attention";"vtiger_crmentity";"1";"300";"attention";"FL_COMMENTS";"0";"2";"";"65535";"0";"419";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ActivityRegister";"createdtime";"Created Time";"LBL_BASIC_INFORMATION";"(70)";"122";"2699";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"2";"";"null";"0";"415";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ActivityRegister";"datasetregisterid";"FL_DATA_SET";"LBL_BASIC_INFORMATION";"reference(10)";"122";"2704";"datasetregisterid";"u_yf_activityregister";"1";"10";"datasetregisterid";"FL_DATA_SET";"0";"2";"";"4294967295";"0";"415";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ActivityRegister";"description";"FL_DESCRIPTION";"LBL_DESCRIPTION";"text(300)";"122";"2707";"description";"vtiger_crmentity";"1";"300";"description";"FL_DESCRIPTION";"0";"2";"";"65535";"0";"418";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ActivityRegister";"end_date";"FL_END_DATE";"LBL_DATES";"(5)";"122";"2706";"end_date";"u_yf_activityregister";"1";"5";"end_date";"FL_END_DATE";"0";"2";"";"null";"2";"417";"1";"D~O";"1";"0";"BAS";"1";"";"1";"";"0";"0";"0";"0";"0";""
"ActivityRegister";"modifiedtime";"Modified Time";"LBL_BASIC_INFORMATION";"(70)";"122";"2700";"modifiedtime";"vtiger_crmentity";"1";"70";"modifiedtime";"Modified Time";"0";"2";"";"null";"0";"415";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ActivityRegister";"number";"FL_NUMBER";"LBL_BASIC_INFORMATION";"recordNumber(4)";"122";"2697";"number";"u_yf_activityregister";"1";"4";"number";"FL_NUMBER";"0";"2";"";"32";"0";"415";"2";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ActivityRegister";"parent_id";"FL_PARENT_ACTIVITY";"LBL_BASIC_INFORMATION";"reference(10)";"122";"2702";"parent_id";"u_yf_activityregister";"1";"10";"parent_id";"FL_PARENT_ACTIVITY";"0";"2";"";"-2147483648,2147483647";"0";"415";"1";"V~O";"1";"0";"BAS";"1";"";"1";"";"0";"0";"0";"0";"0";""
"ActivityRegister";"smcreatorid";"Created By";"LBL_BASIC_INFORMATION";"userCreator(52)";"122";"2701";"smcreatorid";"vtiger_crmentity";"1";"52";"created_user_id";"Created By";"0";"2";"";"65535";"0";"415";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"ActivityRegister";"smownerid";"Assigned To";"LBL_BASIC_INFORMATION";"owner(53)";"122";"2698";"smownerid";"vtiger_crmentity";"1";"53";"assigned_user_id";"Assigned To";"0";"2";"";"65535";"0";"415";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ActivityRegister";"start_date";"FL_START_DATE";"LBL_DATES";"(5)";"122";"2705";"start_date";"u_yf_activityregister";"1";"5";"start_date";"FL_START_DATE";"0";"2";"";"null";"1";"417";"1";"D~O";"1";"0";"BAS";"1";"";"1";"";"0";"0";"0";"0";"0";""
"ActivityRegister";"subject";"FL_SUBJECT";"LBL_BASIC_INFORMATION";"(2)";"122";"2696";"subject";"u_yf_activityregister";"1";"2";"subject";"FL_SUBJECT";"0";"2";"";"255";"0";"415";"1";"V~M";"2";"0";"BAS";"1";"";"1";"";"0";"0";"0";"0";"0";""
"Adjusters";"adjuster_name";"Adjuster Name";"LBL_BASIC_INFORMATION";"(2)";"175";"4079";"adjuster_name";"u_yf_adjusters";"1";"2";"adjuster_name";"Adjuster Name";"0";"2";"";"255";"0";"645";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"adjuster_type";"Adjuster Type";"LBL_BASIC_INFORMATION";"picklist(16)";"175";"4591";"adjuster_type";"u_yf_adjusters";"2";"16";"adjuster_type";"Adjuster Type";"0";"2";"";"255";"0";"645";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"city";"City";"Address";"(1)";"175";"4091";"city";"u_yf_adjusters";"2";"1";"city";"City";"0";"2";"";"255";"0";"647";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"company";"Company";"LBL_BASIC_INFORMATION";"(1)";"175";"4590";"company";"u_yf_adjusters";"2";"1";"company";"Company";"0";"2";"";"255";"0";"645";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"createdtime";"Created Time";"LBL_CUSTOM_INFORMATION";"(70)";"175";"4082";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"2";"";"null";"3";"646";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"email";"E-mail";"Contact";"email(13)";"175";"4093";"email";"u_yf_adjusters";"2";"13";"email";"E-mail";"0";"2";"";"100";"1";"648";"1";"E~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"fax";"Fax";"Contact";"(1)";"175";"4096";"fax";"u_yf_adjusters";"2";"1";"fax";"Fax";"0";"2";"";"255";"3";"648";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"first_name";"First name";"LBL_BASIC_INFORMATION";"(1)";"175";"4335";"first_name";"u_yf_adjusters";"2";"1";"first_name";"First name";"0";"2";"";"255";"0";"645";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"last_name";"Last name";"LBL_BASIC_INFORMATION";"(1)";"175";"4336";"last_name";"u_yf_adjusters";"2";"1";"last_name";"Last name";"0";"2";"";"255";"0";"645";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"license_number";"License Number";"LBL_BASIC_INFORMATION";"(1)";"175";"4087";"license_number";"u_yf_adjusters";"2";"1";"license_number";"License Number";"0";"2";"";"255";"0";"645";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"modifiedby";"Last Modified By";"LBL_CUSTOM_INFORMATION";"userCreator(52)";"175";"4085";"modifiedby";"vtiger_crmentity";"1";"52";"modifiedby";"Last Modified By";"0";"2";"";"65535";"6";"646";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"modifiedtime";"Modified Time";"LBL_CUSTOM_INFORMATION";"(70)";"175";"4083";"modifiedtime";"vtiger_crmentity";"1";"70";"modifiedtime";"Modified Time";"0";"2";"";"null";"5";"646";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"number";"FL_NUMBER";"LBL_CUSTOM_INFORMATION";"recordNumber(4)";"175";"4080";"number";"u_yf_adjusters";"1";"4";"number";"FL_NUMBER";"0";"2";"";"32";"1";"646";"2";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"phone";"Phone";"Contact";"phone(11)";"175";"4097";"phone";"u_yf_adjusters";"2";"11";"phone";"Phone";"0";"2";"";"30";"2";"648";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"phone_extra";"FL_PHONE_CUSTOM_INFORMATION";"Contact";"(1)";"175";"4098";"phone_extra";"u_yf_adjusters";"1";"1";"phone_extra";"FL_PHONE_CUSTOM_INFORMATION";"0";"2";"";"null";"0";"648";"3";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"phone_from_migration";"Phone (from migration)";"Contact";"(1)";"175";"4337";"phone_from_migration";"u_yf_adjusters";"2";"1";"phone_from_migration";"Phone (from migration)";"0";"2";"";"255";"4";"648";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"shownerid";"Share with users";"LBL_CUSTOM_INFORMATION";"sharedOwner(120)";"175";"4086";"shownerid";"vtiger_crmentity";"1";"120";"shownerid";"Share with users";"0";"2";"";"65535";"7";"646";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"smcreatorid";"Created By";"LBL_CUSTOM_INFORMATION";"userCreator(52)";"175";"4084";"smcreatorid";"vtiger_crmentity";"1";"52";"created_user_id";"Created By";"0";"2";"";"65535";"4";"646";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"smownerid";"Assigned To";"LBL_CUSTOM_INFORMATION";"owner(53)";"175";"4081";"smownerid";"vtiger_crmentity";"1";"53";"assigned_user_id";"Assigned To";"0";"2";"";"65535";"2";"646";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"state";"State";"Address";"picklist(16)";"175";"4092";"state";"u_yf_adjusters";"2";"16";"state";"State";"0";"2";"";"255";"0";"647";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"street";"Street";"Address";"(1)";"175";"4088";"street";"u_yf_adjusters";"2";"1";"street";"Street";"0";"2";"";"255";"0";"647";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Adjusters";"zip";"ZIP";"Address";"(1)";"175";"4090";"zip";"u_yf_adjusters";"2";"1";"zip";"ZIP";"0";"2";"";"10";"0";"647";"1";"V~O~LE~5";"1";"0";"BAS";"1";"";"0";"{"mask":"99999[-9999]"}";"";"0";"0";"0";"0";""
"Announcements";"announcementstatus";"FL_STATUS";"LBL_ANNOUNCEMENTS_INFORMATION";"picklist(15)";"83";"2355";"announcementstatus";"u_yf_announcement";"1";"15";"announcementstatus";"FL_STATUS";"0";"2";"PLL_DRAFT";"255";"2";"258";"1";"V~M";"2";"4";"BAS";"1";"";"1";"";"0";"0";"0";"0";"0";""
"Announcements";"announcement_no";"LBL_NUMBER";"LBL_CUSTOM_INFORMATION";"recordNumber(4)";"83";"1710";"announcement_no";"u_yf_announcement";"1";"4";"announcement_no";"LBL_NUMBER";"0";"2";"";"255";"1";"259";"2";"V~O";"1";"null";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"Announcements";"createdtime";"Created Time";"LBL_CUSTOM_INFORMATION";"(70)";"83";"1711";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"2";"";"null";"4";"259";"2";"DT~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Announcements";"description";"Description";"LBL_DESCRIPTION_INFORMATION";"text(300)";"83";"1713";"description";"vtiger_crmentity";"1";"300";"description";"Description";"0";"2";"";"65535";"1";"260";"1";"V~O";"2";"3";"BAS";"1";"";"0";"";"0";"0";"0";"0";"0";""
"Announcements";"interval";"FL_INTERVAL";"LBL_ANNOUNCEMENTS_INFORMATION";"(7)";"83";"2356";"interval";"u_yf_announcement";"1";"7";"interval";"FL_INTERVAL";"0";"2";"";"-32768,32767";"3";"258";"1";"I~O";"1";"null";"BAS";"1";"Edit,Detail,QuickCreateAjax";"0";"";"null";"0";"0";"0";"0";""
"Announcements";"is_mandatory";"FL_IS_MANDATORY";"LBL_ANNOUNCEMENTS_INFORMATION";"boolean(56)";"83";"2605";"is_mandatory";"u_yf_announcement";"1";"56";"is_mandatory";"FL_IS_MANDATORY";"0";"2";"";"-32768,32767";"5";"258";"1";"C~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Announcements";"modifiedtime";"Modified Time";"LBL_CUSTOM_INFORMATION";"(70)";"83";"1712";"modifiedtime";"vtiger_crmentity";"1";"70";"modifiedtime";"Modified Time";"0";"2";"";"null";"2";"259";"2";"DT~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Announcements";"private";"FL_IS_PRIVATE";"LBL_ANNOUNCEMENTS_INFORMATION";"boolean(56)";"83";"2443";"private";"vtiger_crmentity";"1";"56";"private";"FL_IS_PRIVATE";"0";"2";"";"-128,127";"4";"258";"1";"C~O";"1";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Announcements";"smcreatorid";"Created By";"LBL_ANNOUNCEMENTS_INFORMATION";"userCreator(52)";"83";"2849";"smcreatorid";"vtiger_crmentity";"1";"52";"created_user_id";"Created By";"0";"2";"";"65535";"6";"258";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Announcements";"smownerid";"Assigned To";"LBL_CUSTOM_INFORMATION";"owner(53)";"83";"1709";"smownerid";"vtiger_crmentity";"1";"53";"assigned_user_id";"Assigned To";"0";"2";"";"65535";"3";"259";"1";"V~M";"1";"2";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Announcements";"subject";"LBL_SUBJECT";"LBL_ANNOUNCEMENTS_INFORMATION";"(2)";"83";"1708";"subject";"u_yf_announcement";"1";"2";"subject";"LBL_SUBJECT";"0";"2";"";"255";"1";"258";"1";"V~M";"1";"1";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Approvals";"approvals_status";"FL_APPROVALS_STATUS";"LBL_BASIC_INFORMATION";"picklist(16)";"127";"2878";"approvals_status";"u_yf_approvals";"1";"16";"approvals_status";"FL_APPROVALS_STATUS";"0";"2";"";"255";"0";"446";"1";"V~M";"2";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Approvals";"createdtime";"Created Time";"LBL_CUSTOM_INFORMATION";"(70)";"127";"2881";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"2";"";"null";"0";"447";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Approvals";"description";"FL_DESCRIPTION";"LBL_DESCRIPTION_INFORMATION";"text(300)";"127";"2885";"description";"vtiger_crmentity";"1";"300";"description";"FL_DESCRIPTION";"0";"2";"";"65535";"0";"448";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Approvals";"modifiedtime";"Modified Time";"LBL_CUSTOM_INFORMATION";"(70)";"127";"2882";"modifiedtime";"vtiger_crmentity";"1";"70";"modifiedtime";"Modified Time";"0";"2";"";"null";"0";"447";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Approvals";"name";"FL_NAME";"LBL_BASIC_INFORMATION";"(2)";"127";"2877";"name";"u_yf_approvals";"1";"2";"name";"FL_NAME";"0";"2";"";"255";"0";"446";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Approvals";"number";"FL_NUMBER";"LBL_CUSTOM_INFORMATION";"recordNumber(4)";"127";"2879";"number";"u_yf_approvals";"1";"4";"number";"FL_NUMBER";"0";"2";"";"32";"0";"447";"2";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Approvals";"shownerid";"Share with users";"LBL_CUSTOM_INFORMATION";"sharedOwner(120)";"127";"2884";"shownerid";"vtiger_crmentity";"1";"120";"shownerid";"Share with users";"0";"2";"";"65535";"0";"447";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Approvals";"smcreatorid";"Created By";"LBL_CUSTOM_INFORMATION";"userCreator(52)";"127";"2883";"smcreatorid";"vtiger_crmentity";"1";"52";"created_user_id";"Created By";"0";"2";"";"65535";"0";"447";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Approvals";"smownerid";"Assigned To";"LBL_CUSTOM_INFORMATION";"owner(53)";"127";"2880";"smownerid";"vtiger_crmentity";"1";"53";"assigned_user_id";"Assigned To";"0";"2";"";"65535";"0";"447";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"approvalsid";"FL_APPROVAL";"LBL_BASIC_INFORMATION";"reference(10)";"128";"2887";"approvalsid";"u_yf_approvalsregister";"1";"10";"approvalsid";"FL_APPROVAL";"0";"0";"";"4294967295";"0";"449";"1";"V~M";"2";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"approvals_register_status";"FL_STATUS";"LBL_BASIC_INFORMATION";"picklist(15)";"128";"2889";"approvals_register_status";"u_yf_approvalsregister";"1";"15";"approvals_register_status";"FL_STATUS";"0";"0";"";"255";"0";"449";"1";"V~M";"2";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"approvals_register_type";"FL_TYPE";"LBL_BASIC_INFORMATION";"picklist(16)";"128";"2890";"approvals_register_type";"u_yf_approvalsregister";"1";"16";"approvals_register_type";"FL_TYPE";"0";"0";"";"255";"0";"449";"1";"V~M";"2";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"contactid";"FL_CONTACT";"LBL_BASIC_INFORMATION";"reference(10)";"128";"2888";"contactid";"u_yf_approvalsregister";"1";"10";"contactid";"FL_CONTACT";"0";"0";"";"4294967295";"0";"449";"1";"V~M";"2";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"createdtime";"Created Time";"LBL_CUSTOM_INFORMATION";"(70)";"128";"2893";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"2";"";"null";"0";"450";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"description";"FL_DESCRIPTION";"LBL_DESCRIPTION_INFORMATION";"text(300)";"128";"2897";"description";"vtiger_crmentity";"1";"300";"description";"FL_DESCRIPTION";"0";"2";"";"65535";"0";"451";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"modifiedtime";"Modified Time";"LBL_CUSTOM_INFORMATION";"(70)";"128";"2894";"modifiedtime";"vtiger_crmentity";"1";"70";"modifiedtime";"Modified Time";"0";"2";"";"null";"0";"450";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"number";"FL_NUMBER";"LBL_CUSTOM_INFORMATION";"recordNumber(4)";"128";"2891";"number";"u_yf_approvalsregister";"1";"4";"number";"FL_NUMBER";"0";"2";"";"32";"0";"450";"2";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"registration_date";"FL_REGISTRATION_DATE";"LBL_BASIC_INFORMATION";"(79)";"128";"2898";"registration_date";"u_yf_approvalsregister";"1";"79";"registration_date";"FL_REGISTRATION_DATE";"0";"0";"";"null";"0";"449";"1";"DT~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"shownerid";"Share with users";"LBL_CUSTOM_INFORMATION";"sharedOwner(120)";"128";"2896";"shownerid";"vtiger_crmentity";"1";"120";"shownerid";"Share with users";"0";"2";"";"65535";"0";"450";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"smcreatorid";"Created By";"LBL_CUSTOM_INFORMATION";"userCreator(52)";"128";"2895";"smcreatorid";"vtiger_crmentity";"1";"52";"created_user_id";"Created By";"0";"2";"";"65535";"0";"450";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"smownerid";"Assigned To";"LBL_CUSTOM_INFORMATION";"owner(53)";"128";"2892";"smownerid";"vtiger_crmentity";"1";"53";"assigned_user_id";"Assigned To";"0";"2";"";"65535";"0";"450";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ApprovalsRegister";"subject";"FL_SUBJECT";"LBL_BASIC_INFORMATION";"(2)";"128";"2886";"subject";"u_yf_approvalsregister";"1";"2";"subject";"FL_SUBJECT";"0";"2";"";"255";"0";"449";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"assetname";"Asset Name";"LBL_ASSET_INFORMATION";"(1)";"37";"590";"assetname";"vtiger_assets";"1";"1";"assetname";"Asset Name";"0";"0";"";"100";"4";"95";"1";"V~M";"0";"1";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"Assets";"assetstatus";"Status";"LBL_ASSET_INFORMATION";"picklist(15)";"37";"584";"assetstatus";"vtiger_assets";"1";"15";"assetstatus";"Status";"0";"0";"";"200";"3";"95";"1";"V~M";"2";"5";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"Assets";"assets_renew";"FL_RENEWAL";"LBL_ASSET_INFORMATION";"picklist(15)";"37";"2268";"assets_renew";"vtiger_assets";"1";"15";"assets_renew";"FL_RENEWAL";"0";"0";"";"255";"19";"95";"10";"V~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"asset_no";"Asset No";"LBL_ASSET_INFORMATION";"recordNumber(4)";"37";"579";"asset_no";"vtiger_assets";"1";"4";"asset_no";"Asset No";"0";"0";"";"30";"1";"95";"2";"V~O";"1";"0";"BAS";"2";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"attention";"Attention";"LBL_DESCRIPTION_INFORMATION";"text(300)";"37";"1324";"attention";"vtiger_crmentity";"1";"300";"attention";"Attention";"0";"2";"";"65535";"2";"97";"1";"V~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"contactid";"FL_CONTACT";"LBL_CUSTOM_INFORMATION";"reference(10)";"37";"2627";"contactid";"vtiger_assets";"1";"10";"contactid";"FL_CONTACT";"0";"2";"";"-2147483648,2147483647";"8";"96";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"createdtime";"Created Time";"BLOCK_INFORMATION_TIME";"(70)";"37";"593";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"0";"";"null";"4";"192";"2";"DT~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"dateinservice";"Date in Service";"BLOCK_INFORMATION_TIME";"(5)";"37";"583";"dateinservice";"vtiger_assets";"1";"5";"dateinservice";"Date in Service";"0";"0";"";"null";"2";"192";"1";"D~M~OTH~GE~dateinservice~Date in Service";"0";"9";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"datesold";"Date Sold";"BLOCK_INFORMATION_TIME";"(5)";"37";"582";"datesold";"vtiger_assets";"1";"5";"datesold";"Date Sold";"0";"2";"";"null";"3";"192";"1";"D~M~OTH~GE~datesold~Date Sold";"0";"7";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"description";"description";"LBL_DESCRIPTION_INFORMATION";"text(300)";"37";"1323";"description";"vtiger_crmentity";"1";"300";"description";"description";"0";"2";"";"65535";"1";"97";"1";"V~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"modifiedby";"Last Modified By";"LBL_ASSET_INFORMATION";"userCreator(52)";"37";"595";"modifiedby";"vtiger_crmentity";"1";"52";"modifiedby";"Last Modified By";"0";"0";"";"65535";"16";"95";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"modifiedtime";"Modified Time";"BLOCK_INFORMATION_TIME";"(70)";"37";"594";"modifiedtime";"vtiger_crmentity";"1";"70";"modifiedtime";"Modified Time";"0";"0";"";"null";"5";"192";"2";"DT~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"ordertime";"LBL_ORDER_TIME";"BLOCK_INFORMATION_TIME";"(7)";"37";"1484";"ordertime";"vtiger_assets";"1";"7";"ordertime";"LBL_ORDER_TIME";"0";"2";"";"99999999";"7";"192";"1";"NN~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"parent_id";"Parent ID";"LBL_CUSTOM_INFORMATION";"reference(10)";"37";"1314";"parent_id";"vtiger_assets";"1";"10";"parent_id";"Parent ID";"0";"2";"";"-2147483648,2147483647";"1";"96";"1";"V~M";"2";"2";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"Assets";"private";"FL_IS_PRIVATE";"LBL_ASSET_INFORMATION";"boolean(56)";"37";"2427";"private";"vtiger_crmentity";"1";"56";"private";"FL_IS_PRIVATE";"0";"2";"";"-128,127";"21";"95";"1";"C~O";"1";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"product";"Product Name";"LBL_CUSTOM_INFORMATION";"reference(10)";"37";"580";"product";"vtiger_assets";"1";"10";"product";"Product Name";"0";"2";"";"-2147483648,2147483647";"4";"96";"1";"V~M";"2";"4";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"Assets";"pscategory";"Category";"LBL_ASSET_INFORMATION";"tree(302)";"37";"1947";"pscategory";"vtiger_assets";"1";"302";"pscategory";"Category";"0";"2";"";"255";"17";"95";"1";"V~O";"1";"null";"BAS";"1";"";"0";"15";"null";"0";"0";"0";"0";""
"Assets";"renewalinvoice";"FL_RENEWAL_INVOICE";"LBL_ASSET_INFORMATION";"reference(10)";"37";"2336";"renewalinvoice";"vtiger_assets";"1";"10";"renewalinvoice";"FL_RENEWAL_INVOICE";"0";"2";"";"-2147483648,2147483647";"20";"95";"1";"V~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"serialnumber";"Serial Number";"LBL_ASSET_INFORMATION";"(2)";"37";"581";"serialnumber";"vtiger_assets";"1";"2";"serialnumber";"Serial Number";"0";"2";"";"200";"2";"95";"1";"V~M";"0";"3";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"shownerid";"Share with users";"LBL_ASSET_INFORMATION";"sharedOwner(120)";"37";"1421";"shownerid";"vtiger_crmentity";"1";"120";"shownerid";"Share with users";"0";"2";"";"65535";"5";"95";"1";"V~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Assets";"smcreatorid";"Created By";"LBL_CUSTOM_INFORMATION";"userCreator(52)";"37";"744";"smcreatorid";"vtiger_crmentity";"1";"52";"created_user_id";"Created By";"0";"2";"";"65535";"7";"96";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
