"profilename";"tablabel";"operation_name";"has_access";"profileid";"tabid";"operation";"permissions"
"Administrator";"FInvoiceCost";"Delete";"1";"1";"115";"2";"0"
"Administrator";"FInvoiceCost";"Create";"1";"1";"115";"7";"0"
"Administrator";"FInvoiceProforma";"View";"1";"1";"99";"0";"0"
"Administrator";"FInvoiceProforma";"Edit";"1";"1";"99";"1";"0"
"Administrator";"FInvoiceProforma";"Delete";"1";"1";"99";"2";"0"
"Administrator";"FInvoiceProforma";"Create";"1";"1";"99";"7";"0"
"Administrator";"Help Info";"View";"1";"1";"194";"0";"0"
"Administrator";"Help Info";"Edit";"1";"1";"194";"1";"0"
"Administrator";"Help Info";"Delete";"1";"1";"194";"2";"0"
"Administrator";"Help Info";"Create";"1";"1";"194";"7";"0"
"Administrator";"HelpDesk";"View";"1";"1";"13";"0";"0"
"Administrator";"HelpDesk";"Edit";"1";"1";"13";"1";"0"
"Administrator";"HelpDesk";"Delete";"1";"1";"13";"2";"0"
"Administrator";"HelpDesk";"Create";"1";"1";"13";"7";"0"
"Administrator";"HO Claimed Invoices";"View";"1";"1";"187";"0";"0"
"Administrator";"HO Claimed Invoices";"Edit";"1";"1";"187";"1";"0"
"Administrator";"HO Claimed Invoices";"Delete";"1";"1";"187";"2";"0"
"Administrator";"HO Claimed Invoices";"Create";"1";"1";"187";"7";"0"
"Administrator";"HolidaysEntitlement";"View";"1";"1";"78";"0";"0"
"Administrator";"HolidaysEntitlement";"Edit";"1";"1";"78";"1";"0"
"Administrator";"HolidaysEntitlement";"Delete";"1";"1";"78";"2";"0"
"Administrator";"HolidaysEntitlement";"Create";"1";"1";"78";"7";"0"
"Administrator";"Ideas";"View";"1";"1";"75";"0";"0"
"Administrator";"Ideas";"Edit";"1";"1";"75";"1";"0"
"Administrator";"Ideas";"Delete";"1";"1";"75";"2";"0"
"Administrator";"Ideas";"Create";"1";"1";"75";"7";"0"
"Administrator";"IGDN";"View";"1";"1";"100";"0";"0"
"Administrator";"IGDN";"Edit";"1";"1";"100";"1";"0"
"Administrator";"IGDN";"Delete";"1";"1";"100";"2";"0"
"Administrator";"IGDN";"Create";"1";"1";"100";"7";"0"
"Administrator";"IGDNC";"View";"1";"1";"109";"0";"0"
"Administrator";"IGDNC";"Edit";"1";"1";"109";"1";"0"
"Administrator";"IGDNC";"Delete";"1";"1";"109";"2";"0"
"Administrator";"IGDNC";"Create";"1";"1";"109";"7";"0"
"Administrator";"IGIN";"View";"1";"1";"102";"0";"0"
"Administrator";"IGIN";"Edit";"1";"1";"102";"1";"0"
"Administrator";"IGIN";"Delete";"1";"1";"102";"2";"0"
"Administrator";"IGIN";"Create";"1";"1";"102";"7";"0"
"Administrator";"IGRN";"View";"1";"1";"98";"0";"0"
"Administrator";"IGRN";"Edit";"1";"1";"98";"1";"0"
"Administrator";"IGRN";"Delete";"1";"1";"98";"2";"0"
"Administrator";"IGRN";"Create";"1";"1";"98";"7";"0"
"Administrator";"IGRNC";"View";"1";"1";"108";"0";"0"
"Administrator";"IGRNC";"Edit";"1";"1";"108";"1";"0"
"Administrator";"IGRNC";"Delete";"1";"1";"108";"2";"0"
"Administrator";"IGRNC";"Create";"1";"1";"108";"7";"0"
"Administrator";"IIDN";"View";"1";"1";"101";"0";"0"
"Administrator";"IIDN";"Edit";"1";"1";"101";"1";"0"
"Administrator";"IIDN";"Delete";"1";"1";"101";"2";"0"
"Administrator";"IIDN";"Create";"1";"1";"101";"7";"0"
"Administrator";"IncidentRegister";"View";"1";"1";"124";"0";"0"
"Administrator";"IncidentRegister";"Edit";"1";"1";"124";"1";"0"
"Administrator";"IncidentRegister";"Delete";"1";"1";"124";"2";"0"
"Administrator";"IncidentRegister";"Create";"1";"1";"124";"7";"0"
"Administrator";"Insurance Companies";"View";"1";"1";"168";"0";"0"
"Administrator";"Insurance Companies";"Edit";"1";"1";"168";"1";"0"
"Administrator";"Insurance Companies";"Delete";"1";"1";"168";"2";"0"
"Administrator";"Insurance Companies";"Create";"1";"1";"168";"7";"0"
"Administrator";"Insurance Company Aliases";"View";"1";"1";"180";"0";"0"
"Administrator";"Insurance Company Aliases";"Edit";"1";"1";"180";"1";"0"
"Administrator";"Insurance Company Aliases";"Delete";"1";"1";"180";"2";"0"
"Administrator";"Insurance Company Aliases";"Create";"1";"1";"180";"7";"0"
"Administrator";"Insureds";"View";"1";"1";"167";"0";"0"
"Administrator";"Insureds";"Edit";"1";"1";"167";"1";"0"
"Administrator";"Insureds";"Delete";"1";"1";"167";"2";"0"
"Administrator";"Insureds";"Create";"1";"1";"167";"7";"0"
"Administrator";"Investors";"View";"1";"1";"146";"0";"0"
"Administrator";"Investors";"Edit";"1";"1";"146";"1";"0"
"Administrator";"Investors";"Delete";"1";"1";"146";"2";"0"
"Administrator";"Investors";"Create";"1";"1";"146";"7";"0"
"Administrator";"IPreOrder";"View";"1";"1";"103";"0";"0"
"Administrator";"IPreOrder";"Edit";"1";"1";"103";"1";"0"
"Administrator";"IPreOrder";"Delete";"1";"1";"103";"2";"0"
"Administrator";"IPreOrder";"Create";"1";"1";"103";"7";"0"
"Administrator";"ISTDN";"View";"1";"1";"104";"0";"0"
"Administrator";"ISTDN";"Edit";"1";"1";"104";"1";"0"
"Administrator";"ISTDN";"Delete";"1";"1";"104";"2";"0"
"Administrator";"ISTDN";"Create";"1";"1";"104";"7";"0"
"Administrator";"ISTN";"View";"1";"1";"105";"0";"0"
"Administrator";"ISTN";"Edit";"1";"1";"105";"1";"0"
"Administrator";"ISTN";"Delete";"1";"1";"105";"2";"0"
"Administrator";"ISTN";"Create";"1";"1";"105";"7";"0"
"Administrator";"IStorages";"View";"1";"1";"97";"0";"0"
"Administrator";"IStorages";"Edit";"1";"1";"97";"1";"0"
"Administrator";"IStorages";"Delete";"1";"1";"97";"2";"0"
"Administrator";"IStorages";"Create";"1";"1";"97";"7";"0"
"Administrator";"ISTRN";"View";"1";"1";"106";"0";"0"
"Administrator";"ISTRN";"Edit";"1";"1";"106";"1";"0"
"Administrator";"ISTRN";"Delete";"1";"1";"106";"2";"0"
"Administrator";"ISTRN";"Create";"1";"1";"106";"7";"0"
"Administrator";"Judges";"View";"1";"1";"174";"0";"0"
"Administrator";"Judges";"Edit";"1";"1";"174";"1";"0"
"Administrator";"Judges";"Delete";"1";"1";"174";"2";"0"
"Administrator";"Judges";"Create";"1";"1";"174";"7";"0"
"Administrator";"KnowledgeBase";"View";"1";"1";"96";"0";"0"
"Administrator";"KnowledgeBase";"Edit";"1";"1";"96";"1";"0"
"Administrator";"KnowledgeBase";"Delete";"1";"1";"96";"2";"0"
"Administrator";"KnowledgeBase";"Create";"1";"1";"96";"7";"0"
"Administrator";"Law Firm Aliases";"View";"1";"1";"189";"0";"0"
"Administrator";"Law Firm Aliases";"Edit";"1";"1";"189";"1";"0"
"Administrator";"Law Firm Aliases";"Delete";"1";"1";"189";"2";"0"
"Administrator";"Law Firm Aliases";"Create";"1";"1";"189";"7";"0"
"Administrator";"Law Firms";"View";"1";"1";"188";"0";"0"
"Administrator";"Law Firms";"Edit";"1";"1";"188";"1";"0"
"Administrator";"Law Firms";"Delete";"1";"1";"188";"2";"0"
"Administrator";"Law Firms";"Create";"1";"1";"188";"7";"0"
"Administrator";"Leads";"View";"1";"1";"7";"0";"0"
"Administrator";"Leads";"View";"1";"1";"178";"0";"0"
"Administrator";"Leads";"Edit";"1";"1";"7";"1";"0"
"Administrator";"Leads";"Edit";"1";"1";"178";"1";"0"
"Administrator";"Leads";"Delete";"1";"1";"7";"2";"0"
"Administrator";"Leads";"Delete";"1";"1";"178";"2";"0"
"Administrator";"Leads";"Create";"1";"1";"7";"7";"0"
"Administrator";"Leads";"Create";"1";"1";"178";"7";"0"
"Administrator";"LettersIn";"View";"1";"1";"81";"0";"0"
"Administrator";"LettersIn";"Edit";"1";"1";"81";"1";"0"
"Administrator";"LettersIn";"Delete";"1";"1";"81";"2";"0"
"Administrator";"LettersIn";"Create";"1";"1";"81";"7";"0"
"Administrator";"LettersOut";"View";"1";"1";"82";"0";"0"
"Administrator";"LettersOut";"Edit";"1";"1";"82";"1";"0"
"Administrator";"LettersOut";"Delete";"1";"1";"82";"2";"0"
"Administrator";"LettersOut";"Create";"1";"1";"82";"7";"0"
"Administrator";"Litigation Contacts";"View";"1";"1";"191";"0";"0"
"Administrator";"Litigation Contacts";"Edit";"1";"1";"191";"1";"0"
"Administrator";"Litigation Contacts";"Delete";"1";"1";"191";"2";"0"
"Administrator";"Litigation Contacts";"Create";"1";"1";"191";"7";"0"
"Administrator";"Litigation Costs";"View";"1";"1";"186";"0";"0"
"Administrator";"Litigation Costs";"Edit";"1";"1";"186";"1";"0"
"Administrator";"Litigation Costs";"Delete";"1";"1";"186";"2";"0"
"Administrator";"Litigation Costs";"Create";"1";"1";"186";"7";"0"
"Administrator";"LocationRegister";"View";"1";"1";"123";"0";"0"
"Administrator";"LocationRegister";"Edit";"1";"1";"123";"1";"0"
"Administrator";"LocationRegister";"Delete";"1";"1";"123";"2";"0"
"Administrator";"LocationRegister";"Create";"1";"1";"123";"7";"0"
"Administrator";"Locations";"View";"1";"1";"130";"0";"0"
"Administrator";"Locations";"Edit";"1";"1";"130";"1";"0"
"Administrator";"Locations";"Delete";"1";"1";"130";"2";"0"
"Administrator";"Locations";"Create";"1";"1";"130";"7";"0"
"Administrator";"Mortgage Companies";"View";"1";"1";"190";"0";"0"
"Administrator";"Mortgage Companies";"Edit";"1";"1";"190";"1";"0"
"Administrator";"Mortgage Companies";"Delete";"1";"1";"190";"2";"0"
"Administrator";"Mortgage Companies";"Create";"1";"1";"190";"7";"0"
"Administrator";"MultiCompany";"View";"1";"1";"119";"0";"0"
"Administrator";"MultiCompany";"Edit";"1";"1";"119";"1";"0"
"Administrator";"MultiCompany";"Delete";"1";"1";"119";"2";"0"
"Administrator";"MultiCompany";"Create";"1";"1";"119";"7";"0"
"Administrator";"Notification";"View";"1";"1";"111";"0";"0"
"Administrator";"Notification";"Edit";"1";"1";"111";"1";"0"
"Administrator";"Notification";"Delete";"1";"1";"111";"2";"0"
"Administrator";"Notification";"Create";"1";"1";"111";"7";"0"
"Administrator";"Occurrences";"View";"1";"1";"131";"0";"0"
"Administrator";"Occurrences";"Edit";"1";"1";"131";"1";"0"
"Administrator";"Occurrences";"Delete";"1";"1";"131";"2";"0"
"Administrator";"Occurrences";"Create";"1";"1";"131";"7";"0"
"Administrator";"OSSEmployees";"View";"1";"1";"61";"0";"0"
"Administrator";"OSSEmployees";"Edit";"1";"1";"61";"1";"0"
"Administrator";"OSSEmployees";"Delete";"1";"1";"61";"2";"0"
"Administrator";"OSSEmployees";"Create";"1";"1";"61";"7";"0"
"Administrator";"OSSMailView";"View";"1";"1";"54";"0";"0"
"Administrator";"OSSMailView";"Edit";"1";"1";"54";"1";"0"
"Administrator";"OSSMailView";"Delete";"1";"1";"54";"2";"0"
"Administrator";"OSSMailView";"Create";"1";"1";"54";"7";"0"
"Administrator";"OSSOutsourcedServices";"View";"1";"1";"57";"0";"0"
"Administrator";"OSSOutsourcedServices";"Edit";"1";"1";"57";"1";"0"
"Administrator";"OSSOutsourcedServices";"Delete";"1";"1";"57";"2";"0"
"Administrator";"OSSOutsourcedServices";"Create";"1";"1";"57";"7";"0"
"Administrator";"OSSPasswords";"View";"1";"1";"60";"0";"0"
"Administrator";"OSSPasswords";"Edit";"1";"1";"60";"1";"0"
"Administrator";"OSSPasswords";"Delete";"1";"1";"60";"2";"0"
"Administrator";"OSSPasswords";"Create";"1";"1";"60";"7";"0"
"Administrator";"OSSSoldServices";"View";"1";"1";"58";"0";"0"
"Administrator";"OSSSoldServices";"Edit";"1";"1";"58";"1";"0"
"Administrator";"OSSSoldServices";"Delete";"1";"1";"58";"2";"0"
"Administrator";"OSSSoldServices";"Create";"1";"1";"58";"7";"0"
"Administrator";"OSSTimeControl";"View";"1";"1";"51";"0";"0"
"Administrator";"OSSTimeControl";"Edit";"1";"1";"51";"1";"0"
"Administrator";"OSSTimeControl";"Delete";"1";"1";"51";"2";"0"
"Administrator";"OSSTimeControl";"Create";"1";"1";"51";"7";"0"
"Administrator";"Outside Cases";"View";"1";"1";"182";"0";"0"
"Administrator";"Outside Cases";"Edit";"1";"1";"182";"1";"0"
"Administrator";"Outside Cases";"Delete";"1";"1";"182";"2";"0"
"Administrator";"Outside Cases";"Create";"1";"1";"182";"7";"0"
"Administrator";"OutsourcedProducts";"View";"1";"1";"59";"0";"0"
"Administrator";"OutsourcedProducts";"Edit";"1";"1";"59";"1";"0"
"Administrator";"OutsourcedProducts";"Delete";"1";"1";"59";"2";"0"
"Administrator";"OutsourcedProducts";"Create";"1";"1";"59";"7";"0"
"Administrator";"Package Email Variants";"View";"1";"1";"163";"0";"0"
"Administrator";"Package Email Variants";"Edit";"1";"1";"163";"1";"0"
"Administrator";"Package Email Variants";"Delete";"1";"1";"163";"2";"0"
"Administrator";"Package Email Variants";"Create";"1";"1";"163";"7";"0"
"Administrator";"Partial Settlements";"View";"1";"1";"192";"0";"0"
"Administrator";"Partial Settlements";"Edit";"1";"1";"192";"1";"0"
"Administrator";"Partial Settlements";"Delete";"1";"1";"192";"2";"0"
"Administrator";"Partial Settlements";"Create";"1";"1";"192";"7";"0"
"Administrator";"Partners";"View";"1";"1";"92";"0";"0"
"Administrator";"Partners";"Edit";"1";"1";"92";"1";"0"
"Administrator";"Partners";"Delete";"1";"1";"92";"2";"0"
"Administrator";"Partners";"Create";"1";"1";"92";"7";"0"
"Administrator";"Partners Portal Activity";"View";"1";"1";"197";"0";"0"
"Administrator";"Partners Portal Activity";"Edit";"1";"1";"197";"1";"0"
"Administrator";"Partners Portal Activity";"Delete";"1";"1";"197";"2";"0"
"Administrator";"Partners Portal Activity";"Create";"1";"1";"197";"7";"0"
"Administrator";"Payments";"View";"1";"1";"147";"0";"0"
"Administrator";"Payments";"Edit";"1";"1";"147";"1";"0"
"Administrator";"Payments";"Delete";"1";"1";"147";"2";"0"
"Administrator";"Payments";"Create";"1";"1";"147";"7";"0"
"Administrator";"PaymentsIn";"View";"1";"1";"79";"0";"0"
"Administrator";"PaymentsIn";"Edit";"1";"1";"79";"1";"0"
"Administrator";"PaymentsIn";"Delete";"1";"1";"79";"2";"0"
"Administrator";"PaymentsIn";"Create";"1";"1";"79";"7";"0"
"Administrator";"PaymentsOut";"View";"1";"1";"80";"0";"0"
"Administrator";"PaymentsOut";"Edit";"1";"1";"80";"1";"0"
"Administrator";"PaymentsOut";"Delete";"1";"1";"80";"2";"0"
"Administrator";"PaymentsOut";"Create";"1";"1";"80";"7";"0"
"Administrator";"Placeholders";"View";"1";"1";"165";"0";"0"
"Administrator";"Placeholders";"Edit";"1";"1";"165";"1";"0"
"Administrator";"Placeholders";"Delete";"1";"1";"165";"2";"0"
"Administrator";"Placeholders";"Create";"1";"1";"165";"7";"0"
"Administrator";"Portfolio Purchases";"View";"1";"1";"154";"0";"0"
"Administrator";"Portfolio Purchases";"Edit";"1";"1";"154";"1";"0"
"Administrator";"Portfolio Purchases";"Delete";"1";"1";"154";"2";"0"
"Administrator";"Portfolio Purchases";"Create";"1";"1";"154";"7";"0"
"Administrator";"Portfolios";"View";"1";"1";"138";"0";"0"
"Administrator";"Portfolios";"Edit";"1";"1";"138";"1";"0"
"Administrator";"Portfolios";"Delete";"1";"1";"138";"2";"0"
"Administrator";"Portfolios";"Create";"1";"1";"138";"7";"0"
"Administrator";"PriceBooks";"View";"1";"1";"19";"0";"0"
"Administrator";"PriceBooks";"Edit";"1";"1";"19";"1";"0"
"Administrator";"PriceBooks";"Delete";"1";"1";"19";"2";"0"
"Administrator";"PriceBooks";"Create";"1";"1";"19";"7";"0"
"Administrator";"ProductCategory";"View";"1";"1";"132";"0";"0"
"Administrator";"ProductCategory";"Edit";"1";"1";"132";"1";"0"
"Administrator";"ProductCategory";"Delete";"1";"1";"132";"2";"0"
"Administrator";"ProductCategory";"Create";"1";"1";"132";"7";"0"
"Administrator";"Products";"View";"1";"1";"14";"0";"0"
"Administrator";"Products";"Edit";"1";"1";"14";"1";"0"
"Administrator";"Products";"Delete";"1";"1";"14";"2";"0"
"Administrator";"Products";"Create";"1";"1";"14";"7";"0"
"Administrator";"Program Algorithms";"View";"1";"1";"193";"0";"0"
"Administrator";"Program Algorithms";"Edit";"1";"1";"193";"1";"0"
"Administrator";"Program Algorithms";"Delete";"1";"1";"193";"2";"0"
"Administrator";"Program Algorithms";"Create";"1";"1";"193";"7";"0"
"Administrator";"Programs";"View";"1";"1";"144";"0";"0"
"Administrator";"Programs";"Edit";"1";"1";"144";"1";"0"
"Administrator";"Programs";"Delete";"1";"1";"144";"2";"0"
"Administrator";"Programs";"Create";"1";"1";"144";"7";"0"
"Administrator";"Project";"View";"1";"1";"43";"0";"0"
"Administrator";"Project";"Edit";"1";"1";"43";"1";"0"
"Administrator";"Project";"Delete";"1";"1";"43";"2";"0"
"Administrator";"Project";"Create";"1";"1";"43";"7";"0"
"Administrator";"ProjectMilestone";"View";"1";"1";"41";"0";"0"
"Administrator";"ProjectMilestone";"Edit";"1";"1";"41";"1";"0"
"Administrator";"ProjectMilestone";"Delete";"1";"1";"41";"2";"0"
"Administrator";"ProjectMilestone";"Create";"1";"1";"41";"7";"0"
"Administrator";"ProjectTask";"View";"1";"1";"42";"0";"0"
"Administrator";"ProjectTask";"Edit";"1";"1";"42";"1";"0"
"Administrator";"ProjectTask";"Delete";"1";"1";"42";"2";"0"
"Administrator";"ProjectTask";"Create";"1";"1";"42";"7";"0"
"Administrator";"Provider Contacts";"View";"1";"1";"136";"0";"0"
"Administrator";"Provider Contacts";"Edit";"1";"1";"136";"1";"0"
"Administrator";"Provider Contacts";"Delete";"1";"1";"136";"2";"0"
"Administrator";"Provider Contacts";"Create";"1";"1";"136";"7";"0"
"Administrator";"Provider Eligibility";"View";"1";"1";"141";"0";"0"
"Administrator";"Provider Eligibility";"Edit";"1";"1";"141";"1";"0"
"Administrator";"Provider Eligibility";"Delete";"1";"1";"141";"2";"0"
"Administrator";"Provider Eligibility";"Create";"1";"1";"141";"7";"0"
"Administrator";"Provider Eligibility Conf";"View";"1";"1";"140";"0";"0"
"Administrator";"Provider Eligibility Conf";"Edit";"1";"1";"140";"1";"0"
"Administrator";"Provider Eligibility Conf";"Delete";"1";"1";"140";"2";"0"
"Administrator";"Provider Eligibility Conf";"Create";"1";"1";"140";"7";"0"
"Administrator";"Provider Licenses";"View";"1";"1";"150";"0";"0"
"Administrator";"Provider Licenses";"Edit";"1";"1";"150";"1";"0"
"Administrator";"Provider Licenses";"Delete";"1";"1";"150";"2";"0"
"Administrator";"Provider Licenses";"Create";"1";"1";"150";"7";"0"
"Administrator";"Provider References";"View";"1";"1";"137";"0";"0"
"Administrator";"Provider References";"Edit";"1";"1";"137";"1";"0"
"Administrator";"Provider References";"Delete";"1";"1";"137";"2";"0"
"Administrator";"Provider References";"Create";"1";"1";"137";"7";"0"
"Administrator";"Providers";"View";"1";"1";"135";"0";"0"
"Administrator";"Providers";"Edit";"1";"1";"135";"1";"0"
"Administrator";"Providers";"Delete";"1";"1";"135";"2";"0"
"Administrator";"Providers";"Create";"1";"1";"135";"7";"0"
"Administrator";"Providers Litigation Assi";"View";"1";"1";"196";"0";"0"
"Administrator";"Providers Litigation Assi";"Edit";"1";"1";"196";"1";"0"
"Administrator";"Providers Litigation Assi";"Delete";"1";"1";"196";"2";"0"
"Administrator";"Providers Litigation Assi";"Create";"1";"1";"196";"7";"0"
"Administrator";"Queue";"View";"1";"1";"134";"0";"0"
"Administrator";"Queue";"Edit";"1";"1";"134";"1";"0"
"Administrator";"Queue";"Delete";"1";"1";"134";"2";"0"
"Administrator";"Queue";"Create";"1";"1";"134";"7";"0"
"Administrator";"Reservations";"View";"1";"1";"84";"0";"0"
"Administrator";"Reservations";"Edit";"1";"1";"84";"1";"0"
"Administrator";"Reservations";"Delete";"1";"1";"84";"2";"0"
"Administrator";"Reservations";"Create";"1";"1";"84";"7";"0"
"Administrator";"SCalculations";"View";"1";"1";"88";"0";"0"
"Administrator";"SCalculations";"Edit";"1";"1";"88";"1";"0"
"Administrator";"SCalculations";"Delete";"1";"1";"88";"2";"0"
"Administrator";"SCalculations";"Create";"1";"1";"88";"7";"0"
"Administrator";"Service Contracts";"View";"1";"1";"34";"0";"0"
"Administrator";"Service Contracts";"Edit";"1";"1";"34";"1";"0"
"Administrator";"Service Contracts";"Delete";"1";"1";"34";"2";"0"
"Administrator";"Service Contracts";"Create";"1";"1";"34";"7";"0"
"Administrator";"Services";"View";"1";"1";"35";"0";"0"
"Administrator";"Services";"Edit";"1";"1";"35";"1";"0"
"Administrator";"Services";"Delete";"1";"1";"35";"2";"0"
"Administrator";"Services";"Create";"1";"1";"35";"7";"0"
"Administrator";"Similar Cases";"View";"1";"1";"176";"0";"0"
"Administrator";"Similar Cases";"Edit";"1";"1";"176";"1";"0"
"Administrator";"Similar Cases";"Delete";"1";"1";"176";"2";"0"
"Administrator";"Similar Cases";"Create";"1";"1";"176";"7";"0"
"Administrator";"Similar Claims";"View";"1";"1";"169";"0";"0"
"Administrator";"Similar Claims";"Edit";"1";"1";"169";"1";"0"
"Administrator";"Similar Claims";"Delete";"1";"1";"169";"2";"0"
"Administrator";"Similar Claims";"Create";"1";"1";"169";"7";"0"
"Administrator";"Similar Texas Cases";"View";"1";"1";"199";"0";"0"
"Administrator";"Similar Texas Cases";"Edit";"1";"1";"199";"1";"0"
"Administrator";"Similar Texas Cases";"Delete";"1";"1";"199";"2";"0"
"Administrator";"Similar Texas Cases";"Create";"1";"1";"199";"7";"0"
"Administrator";"SMSNotifier";"View";"1";"1";"45";"0";"0"
"Administrator";"SMSNotifier";"Edit";"1";"1";"45";"1";"0"
"Administrator";"SMSNotifier";"Delete";"1";"1";"45";"2";"0"
"Administrator";"SMSNotifier";"Create";"1";"1";"45";"7";"0"
"Administrator";"SQuoteEnquiries";"View";"1";"1";"85";"0";"0"
"Administrator";"SQuoteEnquiries";"Edit";"1";"1";"85";"1";"0"
"Administrator";"SQuoteEnquiries";"Delete";"1";"1";"85";"2";"0"
"Administrator";"SQuoteEnquiries";"Create";"1";"1";"85";"7";"0"
"Administrator";"SQuotes";"View";"1";"1";"89";"0";"0"
"Administrator";"SQuotes";"Edit";"1";"1";"89";"1";"0"
"Administrator";"SQuotes";"Delete";"1";"1";"89";"2";"0"
"Administrator";"SQuotes";"Create";"1";"1";"89";"7";"0"
"Administrator";"SRecurringOrders";"View";"1";"1";"91";"0";"0"
"Administrator";"SRecurringOrders";"Edit";"1";"1";"91";"1";"0"
